user_id,age,gender,region_category,membership_category,joining_date,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,last_visit_time,days_since_last_login,avg_time_spent,avg_transaction_value,avg_frequency_login_days,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback
83566d0362d1df42,11,F,Town,Gold Membership,2025-04-19,No,Without Offers,Smartphone,Wi-Fi,02:58:54,10,34.78,22832.11,23.0,765.41,No,Yes,No,Not Applicable,No reason specified
a16333b19fb1afe7,28,F,City,Basic Membership,2025-04-19,Yes,Without Offers,,Mobile_Data,08:39:20,5,63.96,4978.85,24.0,684.88,Yes,No,No,Not Applicable,No reason specified
959d301a5a618c63,44,F,City,Premium Membership,2025-04-19,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,13:39:18,14,33.12,850.13,0.0,727.66,Yes,No,No,Not Applicable,Poor Website
95bd9ca63831aae8,22,M,City,Gold Membership,2025-04-19,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,07:55:59,3,167.53,99587.68,11.0,752.84,No,Yes,No,Not Applicable,Quality Customer Care
bdc0a4b91ffe65ac,12,M,City,No Membership,2025-04-19,Yes,Without Offers,Desktop,Fiber_Optic,04:00:09,10,1744.3786338463833,47328.33,21.0,563.12,No,Yes,No,Not Applicable,No reason specified
b603352f001e1d73,44,M,City,Silver Membership,2025-04-19,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,19:44:06,8,336.07,30106.6,20.0,765.47,No,Yes,No,Not Applicable,Poor Website
a8628677b7034e53,23,M,City,Gold Membership,2025-04-19,No,Without Offers,,Fiber_Optic,08:56:02,1,310.36,6970.8,21.0,702.95,Yes,Yes,Yes,Solved in Follow-up,Poor Website
bbf997db764f518d,19,M,,No Membership,2025-04-19,No,Credit/Debit Card Offers,,Wi-Fi,00:45:00,13,31.1,16316.26,12.0,675.14,No,Yes,No,Not Applicable,No reason specified
81feb4e641411c2c,56,M,Town,Silver Membership,2025-04-19,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,17:14:59,14,30.0,15249.39,15.0,646.86,Yes,No,Yes,Unsolved,Poor Website
bd053f3bf569bc89,28,M,Town,No Membership,2025-04-19,,Credit/Debit Card Offers,Smartphone,Wi-Fi,12:49:57,16,160.24,25494.34,14.0,663.76,No,Yes,Yes,Solved in Follow-up,Poor Website
a07f1f5d03bcda59,15,F,Town,Silver Membership,2025-04-19,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,10:21:20,6,31.84,42735.47,7.0,779.92,Yes,No,Yes,No Information Available,Too many ads
9447bd101af615b9,21,M,Village,Basic Membership,2025-04-19,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,04:44:25,17,53.38,45787.94,22.0,626.78,Yes,No,Yes,Solved in Follow-up,Poor Customer Service
b4c0f61671e8ac0c,63,F,Town,Basic Membership,2025-04-19,,Gift Vouchers/Coupons,Both,Wi-Fi,03:47:09,14,494.81,21696.63,19.0,551.6,No,Yes,Yes,No Information Available,Poor Product Quality
b409899516fab3c5,32,F,Town,Platinum Membership,2025-04-19,,Without Offers,Desktop,Mobile_Data,13:01:19,11,200.37,26305.94,5.0,189.7326200145909,Yes,No,No,Not Applicable,No reason specified
85f5ff0c3e5d2418,26,M,Village,Premium Membership,2025-04-19,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,11:42:48,4,74.26,40015.47,0.0,724.82,No,Yes,Yes,Solved,Poor Website
98f2b2b66491c0e9,37,F,City,Basic Membership,2025-04-19,No,Without Offers,,Wi-Fi,06:46:59,16,49.32,16385.86,0.0,583.8,Yes,No,Yes,No Information Available,No reason specified
a0e806dbf8e20aaf,33,F,City,No Membership,2025-04-19,,Without Offers,Desktop,Fiber_Optic,17:01:51,16,161.62,3743.48,0.0,0.0,Yes,No,No,Not Applicable,No reason specified
943be9d037e3a2a7,31,F,Town,No Membership,2025-04-19,,Gift Vouchers/Coupons,Smartphone,Mobile_Data,21:38:56,22,54.59,16074.48,27.0,666.71,No,Yes,Yes,Unsolved,Too many ads
9e8cf951bce89caa,58,F,Village,Silver Membership,2025-04-19,,Without Offers,Desktop,Wi-Fi,05:20:34,12,192.96,2186.95,11.0,681.3,No,Yes,No,Not Applicable,Poor Customer Service
be0d2991ee84cacf,57,F,,Platinum Membership,2025-04-19,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,15:03:41,5,179.8,36344.69,0.0,785.73,Yes,No,Yes,Solved in Follow-up,Poor Customer Service
948fdf3cd753df54,61,M,Town,No Membership,2025-04-19,,Gift Vouchers/Coupons,Desktop,Wi-Fi,14:37:57,17,458.95,48944.0,15.0,547.36,No,Yes,Yes,Solved in Follow-up,Too many ads
8a802d6d328bd627,20,M,,Premium Membership,2025-04-19,No,Without Offers,Smartphone,Mobile_Data,13:25:39,18,33.68,42510.1,13.0,785.36,No,Yes,Yes,No Information Available,No reason specified
ab0f539e65d07cf7,42,M,Town,Premium Membership,2025-04-19,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,20:27:07,16,135.59,16867.01,19.0,749.34,Yes,No,Yes,Unsolved,Poor Product Quality
bcbff316522f1d2b,27,M,Town,Silver Membership,2025-04-19,No,Without Offers,Smartphone,Wi-Fi,17:02:12,-999,142.34,4298.01,0.0,0.0,Yes,No,Yes,Solved,Poor Customer Service
af1c3e887198ba62,43,F,Town,No Membership,2025-04-19,No,Gift Vouchers/Coupons,Both,Mobile_Data,04:53:03,1,340.06,27867.44,13.0,599.58,No,Yes,No,Not Applicable,Poor Website
b432c5d479d8b0bc,56,F,,Silver Membership,2025-04-19,,Gift Vouchers/Coupons,Desktop,Fiber_Optic,07:07:45,16,32.77,1435.84,0.0,765.41,No,Yes,No,Not Applicable,Poor Website
8807e12fbe57c6e1,62,M,City,Silver Membership,2025-04-19,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,03:51:38,12,822.56,38412.56,13.0,314.12121385154126,Yes,No,Yes,Unsolved,Poor Customer Service
b5ebcc2ef8ae22f3,33,M,Town,Basic Membership,2025-04-19,No,Without Offers,Smartphone,Fiber_Optic,18:32:02,4,0.0,45970.52,0.0,855.3071078713133,No,Yes,No,Not Applicable,Too many ads
9f0604adb8951ffa,44,M,Village,Premium Membership,2025-04-19,No,Credit/Debit Card Offers,Both,Fiber_Optic,14:50:06,-999,444.16,58795.36,0.0,1041.4071655909402,No,Yes,Yes,No Information Available,Reasonable Price
a30fa6fe7735b6c2,14,F,,Gold Membership,2025-04-19,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,06:24:20,16,148.08,88596.04,5.0,847.95,Yes,No,No,Not Applicable,Reasonable Price
9a7250b79b7adec4,25,M,Town,No Membership,2025-04-19,Yes,Gift Vouchers/Coupons,,Wi-Fi,06:32:15,12,226.09,29419.33,21.0,623.47,Yes,No,Yes,Unsolved,Poor Customer Service
b482c08d593f3cf8,47,M,City,Silver Membership,2025-04-19,No,Credit/Debit Card Offers,Both,Wi-Fi,00:29:16,4,459.85,19548.33,10.0,772.14,Yes,No,Yes,Solved in Follow-up,Too many ads
bb000adc1133e9ad,48,M,Town,Platinum Membership,2025-04-19,Yes,Without Offers,Desktop,Wi-Fi,07:16:54,18,187.79,22865.71,26.0,0.0,Yes,No,No,Not Applicable,Poor Product Quality
813d5c0d36426069,38,M,,Silver Membership,2025-04-19,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,02:45:24,10,218.78,33842.58,18.0,1033.7426403663403,Yes,No,Yes,No Information Available,Poor Website
a29fca42a0396f6a,34,M,Town,Silver Membership,2025-04-19,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,06:30:38,8,203.93,28329.44,6.0,752.51,Yes,No,No,Not Applicable,No reason specified
886e41a15e34d9ea,30,M,Village,Basic Membership,2025-04-19,,Without Offers,Smartphone,Wi-Fi,03:09:46,14,55.06,44362.83,10.0,675.12,Yes,No,Yes,No Information Available,Poor Customer Service
ad450435c0707b34,18,F,City,Platinum Membership,2025-04-19,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,02:31:11,15,142.97,75295.2,5.0,739.69,No,Yes,No,Not Applicable,Reasonable Price
85f098a99361ceb4,61,F,Town,Silver Membership,2025-04-19,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,00:57:07,12,262.1,22912.82,14.0,720.14,No,Yes,No,Not Applicable,Products always in Stock
9f684197f34ce029,49,M,City,Silver Membership,2025-04-19,Yes,Without Offers,Desktop,Wi-Fi,23:47:20,-999,354.4,36612.55,17.0,812.4795505158546,Yes,No,Yes,Solved in Follow-up,No reason specified
aca745f31f30b8a2,26,F,Town,Silver Membership,2025-04-19,Yes,Without Offers,Smartphone,Wi-Fi,17:23:53,7,35.99,40283.23,17.0,767.77,Yes,No,No,Not Applicable,Too many ads
8932a580e75dcf93,33,M,,Platinum Membership,2025-04-19,,Gift Vouchers/Coupons,Desktop,Fiber_Optic,13:41:43,15,0.0,5973.11,0.0,752.3,Yes,No,No,Not Applicable,Poor Website
9532465183f24e94,35,F,Village,Gold Membership,2025-04-19,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,07:50:14,23,44.71,24940.77,13.0,1240.3318659712347,No,Yes,Yes,No Information Available,User Friendly Website
99122f56ca9a2095,36,F,City,Gold Membership,2025-04-19,,Gift Vouchers/Coupons,Desktop,Mobile_Data,06:40:41,18,317.42,28492.66,9.0,0.0,No,Yes,Yes,No Information Available,Poor Website
b8bd4105ae3d2cbc,46,M,Town,Premium Membership,2025-04-19,,Credit/Debit Card Offers,Both,Wi-Fi,06:52:10,8,564.98,19359.53,7.0,723.44,Yes,Yes,No,Not Applicable,Poor Website
b41c029f37dfd79e,41,F,,Premium Membership,2025-04-19,Yes,Without Offers,Desktop,Wi-Fi,21:45:07,11,80.1,44538.85,25.0,706.03,No,Yes,Yes,Solved in Follow-up,Poor Website
b9e57e84175c97be,56,M,Village,Basic Membership,2025-04-19,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,15:48:02,9,185.63,48349.93,0.0,520.18,Yes,No,No,Not Applicable,Poor Customer Service
8c9da1b48379b383,60,M,City,No Membership,2025-04-19,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,12:51:37,23,53.51,3145.4,8.0,0.0,Yes,No,No,Not Applicable,Poor Website
aee7ba16eb9b3ac8,16,F,City,Premium Membership,2025-04-19,,Gift Vouchers/Coupons,,Mobile_Data,02:08:26,12,251.68,32191.04,0.0,717.06,No,Yes,No,Not Applicable,Poor Product Quality
ac8fae9db34ce9a7,56,F,City,No Membership,2025-04-19,Yes,Credit/Debit Card Offers,,Wi-Fi,17:26:54,18,171.22,1508.76,14.0,661.69,No,Yes,Yes,Unsolved,No reason specified
ac7378a02482856a,41,F,Town,Basic Membership,2025-04-19,No,Credit/Debit Card Offers,,Fiber_Optic,09:33:40,10,157.37,35139.56,15.0,577.87,No,Yes,Yes,Solved in Follow-up,Too many ads
942f1db791a76934,27,M,,Basic Membership,2025-04-19,No,Without Offers,,Wi-Fi,00:56:51,18,60.75,48087.15,29.933342636395885,0.0,Yes,No,Yes,Unsolved,Poor Customer Service
b43563b031b06b7b,37,M,,Basic Membership,2025-04-19,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,18:46:54,21,126.54,45982.45,21.0,655.0,Yes,No,Yes,Unsolved,No reason specified
ac7fed7da478bd40,57,F,Village,Silver Membership,2025-04-19,No,Without Offers,Desktop,Mobile_Data,03:48:00,16,31.03,37611.89,20.0,765.48,No,Yes,No,Not Applicable,Too many ads
9d88cc440db5989b,43,F,City,Gold Membership,2025-04-19,Yes,Without Offers,Desktop,Fiber_Optic,23:03:56,21,171.64,4571.01,27.0,794.94,Yes,No,No,Not Applicable,Poor Product Quality
a959ea4bd63478fa,54,M,Town,No Membership,2025-04-19,No,Without Offers,,Mobile_Data,04:49:16,24,163.72,42815.56,16.0,915.128691583134,No,Yes,Yes,Unsolved,Poor Website
bb9b7b015913bcc5,38,,Town,Basic Membership,2025-04-19,,Gift Vouchers/Coupons,,Mobile_Data,23:18:17,15,266.57,10281.69,19.0,675.33,Yes,No,No,Not Applicable,Poor Website
8106d78f7ad08e08,18,F,Village,No Membership,2025-04-19,Yes,Gift Vouchers/Coupons,Both,Fiber_Optic,12:37:33,-999,252.46,19974.05,8.0,631.69,Yes,No,Yes,Unsolved,Poor Customer Service
b37e5764237964f6,62,F,Village,Silver Membership,2025-04-20,No,Without Offers,Smartphone,Wi-Fi,13:47:53,12,67.84,43836.91,28.0,765.04,Yes,No,Yes,No Information Available,No reason specified
ade3fad3b4aeed4e,32,F,City,No Membership,2025-04-20,Yes,Credit/Debit Card Offers,,Wi-Fi,13:58:25,13,1181.43,27518.78,7.0,841.4354167002211,Yes,Yes,Yes,Unsolved,Too many ads
98bd77435357944a,42,M,Village,No Membership,2025-04-20,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,21:03:07,18,283.84,20199.02,14.0,514.48,Yes,Yes,No,Not Applicable,Poor Customer Service
83ce0b2e704ee806,34,F,Town,Basic Membership,2025-04-20,No,Without Offers,Smartphone,Fiber_Optic,11:42:10,10,95.88,41460.73,5.0,601.57,No,Yes,Yes,No Information Available,Poor Customer Service
8a451075feff0d2b,53,F,City,Basic Membership,2025-04-20,Yes,Without Offers,Desktop,Mobile_Data,23:18:25,8,310.57,46029.06,6.0,559.71,Yes,No,Yes,No Information Available,Poor Website
83f7dd56ba3a0464,52,F,,Basic Membership,2025-04-20,Yes,,Smartphone,Wi-Fi,23:32:55,-999,68.82,28467.12,0.0,0.0,Yes,No,No,Not Applicable,Poor Customer Service
8d9008f2f6fb61ab,10,M,Village,Basic Membership,2025-04-20,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,15:42:59,11,184.46,44232.25,0.0,0.0,Yes,No,Yes,No Information Available,Too many ads
9143dfd20437ac7b,26,F,Town,Platinum Membership,2025-04-20,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,14:52:39,5,124.12,1574.82,5.0,1254.3304323603334,No,Yes,No,Not Applicable,No reason specified
a73355397f765d75,64,M,City,Platinum Membership,2025-04-20,Yes,Without Offers,Both,Mobile_Data,15:25:01,-999,536.94,27241.0,12.0,710.05,Yes,No,No,Not Applicable,Too many ads
873ceeebef783ac0,13,M,Town,No Membership,2025-04-20,Yes,Credit/Debit Card Offers,,Mobile_Data,14:42:16,23,167.63,39565.11,15.0,1131.167926932337,No,Yes,Yes,Solved,Poor Product Quality
bf6cdc507e8b06ef,43,F,City,Basic Membership,2025-04-20,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,16:06:14,2,311.37,29664.34,15.0,702.84,Yes,No,No,Not Applicable,No reason specified
a028cb2ce967b892,26,F,City,Gold Membership,2025-04-20,Yes,Without Offers,Both,Wi-Fi,04:10:11,14,548.14,41726.88,0.0,757.89,Yes,Yes,Yes,Solved,No reason specified
8544833a593585aa,47,M,Village,Premium Membership,2025-04-20,,,Smartphone,Mobile_Data,00:44:10,17,135.21,5032.83,7.0,742.63,No,Yes,Yes,No Information Available,Poor Website
a159641a5f8deac9,47,,Town,Silver Membership,2025-04-20,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,02:55:43,13,262.65,35934.73,19.0,784.3,Yes,Yes,Yes,Solved,Poor Website
a1bec5c3fc9f32a7,23,F,City,Gold Membership,2025-04-20,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,10:06:33,22,91.65,2455.97,9.0,0.0,Yes,No,No,Not Applicable,Poor Product Quality
8bb663ea1158d3fc,59,M,Village,Premium Membership,2025-04-20,Yes,Without Offers,,Wi-Fi,09:01:32,16,94.32,31988.64,9.0,714.05,Yes,No,No,Not Applicable,Poor Website
b966fd6ce598fe3c,41,F,Town,Silver Membership,2025-04-20,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,08:37:44,16,37.29,25573.53,0.0,760.19,No,Yes,No,Not Applicable,Poor Website
8f13edcccf43010a,34,M,Town,Gold Membership,2025-04-20,Yes,Without Offers,Desktop,Wi-Fi,03:45:23,12,168.04,33334.62,27.0,718.27,No,Yes,No,Not Applicable,Poor Customer Service
aea3b39f2f790b75,28,F,Town,Gold Membership,2025-04-20,No,Without Offers,Both,Mobile_Data,06:12:48,10,479.86,45618.39,29.0,645.84,Yes,No,No,Not Applicable,Poor Customer Service
934125e6b67d3a13,48,M,Town,Gold Membership,2025-04-20,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,18:03:00,4,32.75,29865.92,26.0,784.5,No,Yes,Yes,No Information Available,Poor Customer Service
a6d7905192cf6601,21,M,,Basic Membership,2025-04-20,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,21:12:12,-999,335.77,25203.97,0.0,566.66,No,Yes,Yes,Unsolved,Too many ads
a121fe1247bf3d61,39,F,City,Gold Membership,2025-04-20,No,Without Offers,Both,Mobile_Data,20:59:59,22,271.46,18719.1,23.0,779.78,Yes,No,No,Not Applicable,Poor Product Quality
997eb37cd6b06e3b,54,M,Town,Silver Membership,2025-04-20,,Gift Vouchers/Coupons,Desktop,Mobile_Data,10:04:00,8,276.71,34449.98,17.0,677.59,Yes,No,No,Not Applicable,Poor Website
92cb4dd8ec77f83f,60,F,,Gold Membership,2025-04-20,Yes,Without Offers,,Mobile_Data,16:12:06,13,662.32,37797.51,16.0,0.0,Yes,No,Yes,Solved in Follow-up,No reason specified
9a6d4b0cb562d6ef,22,M,Village,Gold Membership,2025-04-20,No,Without Offers,Desktop,Fiber_Optic,22:47:55,4,33.54,5659.95,52.72486203561419,766.28,Yes,No,No,Not Applicable,Poor Website
b5cc077fa1870cb6,30,F,City,Gold Membership,2025-04-20,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,03:49:36,9,852.88,4413.77,21.0,429.3992588198575,Yes,Yes,No,Not Applicable,No reason specified
8b6c22dc83fca276,63,M,Town,Platinum Membership,2025-04-20,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,19:29:21,4,482.11,11722.1,6.0,765.93,No,Yes,Yes,Solved in Follow-up,Too many ads
861fa2e1f9e43866,46,M,City,Premium Membership,2025-04-20,,Credit/Debit Card Offers,Smartphone,Fiber_Optic,10:51:56,21,71.17,26567.93,0.0,762.01,No,Yes,No,Not Applicable,Too many ads
b59efc917e4a995f,35,M,City,Platinum Membership,2025-04-20,,Credit/Debit Card Offers,Smartphone,Mobile_Data,21:54:01,-999,31.8,38340.43,6.0,737.6,No,Yes,Yes,Unsolved,Poor Customer Service
8557eae4993b0ab7,64,M,Village,Platinum Membership,2025-04-20,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,11:08:10,16,187.61,9338.19,19.0,804.69,Yes,No,No,Not Applicable,Products always in Stock
80ed80bd953348ec,31,M,City,No Membership,2025-04-20,,Credit/Debit Card Offers,Desktop,Fiber_Optic,12:43:15,20,137.57,7503.97,9.0,362.2344618502835,Yes,No,Yes,No Information Available,Too many ads
8ded071abc404d59,40,F,Village,Silver Membership,2025-04-20,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,19:26:57,13,105.06,17542.87,16.0,1152.1947357126835,Yes,No,Yes,No Information Available,No reason specified
a7d6bc7de7805071,60,F,Town,Silver Membership,2025-04-20,Yes,Without Offers,Smartphone,Fiber_Optic,19:00:58,15,87.51,48401.05,20.0,743.8,No,Yes,No,Not Applicable,Poor Product Quality
a0bf6782a2f15f2f,42,M,City,Premium Membership,2025-04-20,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,22:35:10,14,612.06,14647.58,4.0,763.57,Yes,Yes,Yes,Solved,Quality Customer Care
945eaaf21187ccfd,20,M,Town,Gold Membership,2025-04-20,No,Credit/Debit Card Offers,Desktop,Wi-Fi,08:27:52,14,33.18,25460.24,0.0,794.85,Yes,No,Yes,Solved in Follow-up,Poor Website
922f31bdb8ab5933,38,F,Village,Gold Membership,2025-04-20,Yes,Credit/Debit Card Offers,,Mobile_Data,10:32:33,11,1296.25,2937.69,24.0,0.0,Yes,Yes,Yes,No Information Available,Poor Product Quality
abcd933700fd1923,48,M,Town,Silver Membership,2025-04-20,Yes,Without Offers,Smartphone,Fiber_Optic,13:03:31,12,37.92,3081.24,17.0,1163.616718076192,No,Yes,Yes,Solved,Too many ads
b6913c89a82835bb,13,M,Town,Silver Membership,2025-04-20,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,19:58:38,11,80.0,48213.92,6.0,768.93,Yes,No,Yes,Solved,Poor Customer Service
b0540a7eed8f77ef,29,F,,Premium Membership,2025-04-20,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,18:53:00,20,0.0,11768.31,0.0,765.08,No,Yes,Yes,Solved in Follow-up,No reason specified
8382fc6f296a1d49,52,M,Town,Gold Membership,2025-04-20,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,08:19:43,18,131.65,12106.56,23.0,768.79,Yes,No,Yes,Unsolved,No reason specified
ba73734ad8dc61f4,11,M,Village,Silver Membership,2025-04-20,No,Without Offers,Desktop,Fiber_Optic,19:37:24,-999,93.95,47436.21,18.0,0.0,Yes,No,No,Not Applicable,Too many ads
9cb6e00f64bec841,31,F,City,Silver Membership,2025-04-20,Yes,Without Offers,Smartphone,Wi-Fi,10:24:44,24,33.91,23226.43,7.0,762.48,No,Yes,Yes,Solved,Poor Customer Service
ab79d67d77388e8d,36,F,Town,No Membership,2025-04-20,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,23:51:08,6,126.86,13120.01,23.0,1082.9618198084,Yes,No,Yes,Unsolved,Poor Website
b3e74aa896bb2107,17,F,City,Silver Membership,2025-04-20,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,11:01:46,22,56.17,31823.76,12.0,1069.614669217273,No,Yes,Yes,Solved,Poor Website
8a71e51c5af747ef,43,F,City,Basic Membership,2025-04-20,No,Without Offers,Smartphone,Fiber_Optic,09:01:53,22,194.99,20209.71,28.0,657.43,No,Yes,No,Not Applicable,Poor Website
b0df171f2533fc5e,44,M,,Platinum Membership,2025-04-20,,Credit/Debit Card Offers,Both,Wi-Fi,02:38:24,10,434.55,26052.51,0.0,734.85,Yes,Yes,Yes,Solved,Reasonable Price
85d842e265d33d9d,32,F,City,Silver Membership,2025-04-20,No,Without Offers,Desktop,Mobile_Data,06:22:03,2,447.46,26687.09,26.0,0.0,No,Yes,Yes,No Information Available,Too many ads
9415418017cab7f6,19,F,,Gold Membership,2025-04-20,No,Gift Vouchers/Coupons,,Mobile_Data,14:15:03,6,0.0,11703.18,28.0,765.16,No,Yes,No,Not Applicable,Poor Website
a6fda82dad3eb4f7,40,M,Town,No Membership,2025-04-20,No,Without Offers,,Fiber_Optic,13:50:51,17,48.92,42897.84,11.0,634.47,Yes,No,Yes,Solved in Follow-up,Poor Product Quality
8e15cdcfe6b10aa7,40,F,City,Basic Membership,2025-04-20,No,Without Offers,Smartphone,Wi-Fi,14:59:20,6,149.23,45880.96,16.0,672.74,No,Yes,Yes,Solved,No reason specified
b23413b51a7447c5,18,F,City,Basic Membership,2025-04-20,No,Without Offers,Smartphone,Mobile_Data,03:55:49,18,76.36,44300.91,0.0,685.41,Yes,No,No,Not Applicable,Poor Customer Service
9403953b8d753d5a,17,M,Town,Gold Membership,2025-04-20,,Credit/Debit Card Offers,Smartphone,Wi-Fi,08:35:22,15,51.08,27455.08,16.0,0.0,No,Yes,No,Not Applicable,Poor Product Quality
933bbced0bb34348,32,M,Village,Platinum Membership,2025-04-20,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,22:57:26,16,167.22,77905.9,11.0,805.72,Yes,No,No,Not Applicable,Products always in Stock
978fa2431a57882c,35,F,Town,Gold Membership,2025-04-20,No,Credit/Debit Card Offers,Desktop,Wi-Fi,01:49:56,18,33.32,48830.47,19.0,717.28,No,Yes,Yes,No Information Available,Poor Website
b61fe33912c0c61b,15,F,Village,Premium Membership,2025-04-20,,Without Offers,,Mobile_Data,21:29:28,24,444.2,10245.55,17.0,796.7,Yes,Yes,Yes,Solved in Follow-up,Poor Product Quality
95d88cf450360829,51,F,City,No Membership,2025-04-20,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,09:04:59,7,129.58,4175.5,14.0,597.48,No,Yes,No,Not Applicable,Poor Website
a7efdb12b17eb316,33,F,City,Platinum Membership,2025-04-20,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,23:21:15,17,89.21,23306.53,16.0,735.33,Yes,No,No,Not Applicable,Poor Product Quality
b4a0f89b33238b63,17,F,City,No Membership,2025-04-20,No,Without Offers,Desktop,Fiber_Optic,03:48:26,12,33.57,9924.36,12.0,619.04,No,Yes,Yes,Solved,Poor Customer Service
b41bf84bb94d8fc8,15,M,Town,Silver Membership,2025-04-20,Yes,Gift Vouchers/Coupons,Smartphone,Mobile_Data,08:48:39,14,766.04,44858.07,18.0,689.99,Yes,Yes,No,Not Applicable,Poor Customer Service
8d2dca39a6400b0c,52,M,City,Silver Membership,2025-04-20,Yes,Without Offers,Both,Fiber_Optic,18:01:24,16,456.12,38954.81,22.0,788.3,No,Yes,No,Not Applicable,Poor Product Quality
9d4b1f1c9dff8698,14,M,Town,Silver Membership,2025-04-20,No,Without Offers,Smartphone,Mobile_Data,00:38:30,16,34.44,43062.02,17.0,1169.2295666064863,Yes,No,No,Not Applicable,Poor Product Quality
b9d4fcdb01ba9b3d,35,F,Town,Silver Membership,2025-04-20,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,16:14:54,22,56.3,31368.67,9.0,732.4,Yes,No,Yes,Solved in Follow-up,Too many ads
9bed112dc8988171,36,F,City,Silver Membership,2025-04-20,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,22:29:52,17,33.24,8830.3,19.0,177.1264294065611,Yes,No,No,Not Applicable,Poor Customer Service
8b27805579061877,18,F,Village,Gold Membership,2025-04-20,,Gift Vouchers/Coupons,Desktop,Fiber_Optic,13:05:39,10,117.45,28240.88,0.0,759.91,No,Yes,No,Not Applicable,Poor Customer Service
b99273032475543a,48,M,,No Membership,2025-04-20,Yes,Without Offers,Smartphone,Wi-Fi,02:24:44,14,150.09,48187.61,25.0,619.12,Yes,No,Yes,Solved,Poor Website
bf40f3b9e1305cce,30,F,City,No Membership,2025-04-20,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,23:48:55,3,471.98,19906.0,10.0,833.3849666181334,Yes,No,No,Not Applicable,Too many ads
ad7e810af9d0e655,29,M,Town,Basic Membership,2025-04-20,No,Without Offers,Desktop,Mobile_Data,21:37:06,22,92.92,38408.48,13.0,515.75,No,Yes,Yes,Solved,Poor Customer Service
9681da222af50d44,10,M,Town,Platinum Membership,2025-04-20,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,02:33:45,20,170.8,47595.8,7.0,814.01,No,Yes,No,Not Applicable,Products always in Stock
9e4411866b8d5032,51,F,Town,Basic Membership,2025-04-20,Yes,Without Offers,Both,Fiber_Optic,23:26:24,12,526.86,1193.66,12.0,700.44,Yes,Yes,Yes,No Information Available,Poor Website
9b23d32b4d58a4c5,24,M,Town,Gold Membership,2025-04-20,Yes,Without Offers,Smartphone,Wi-Fi,18:22:53,12,79.79,2328.28,28.0,743.72,No,Yes,No,Not Applicable,Poor Website
bdb13d286e037689,16,M,Town,Basic Membership,2025-04-20,,Without Offers,Smartphone,Wi-Fi,16:03:25,3,305.14,47542.15,18.0,618.04,Yes,No,No,Not Applicable,Poor Website
9e413b2ba9774f15,51,M,Village,Gold Membership,2025-04-20,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,14:29:01,1,702.13,18899.25,26.0,604.57,Yes,No,Yes,No Information Available,Poor Website
