age,gender,region_category,membership_category,joining_date,joined_through_referral,preferred_offer_types,medium_of_operation,internet_option,recency,avg_time_spent,monetary,frequency,points_in_wallet,used_special_discount,offer_application_preference,past_complaint,complaint_status,feedback,tenure_months,visit_hour,login_spend_ratio,login_transaction_ratio,user_id,churn_risk_score
23.0,M,Village,Silver Membership,2025-03-19,No,Without Offers,Desktop,Fiber_Optic,15.0,70.72000000000003,36062.37,21.0,624.35,No,Yes,Yes,Unsolved,Poor Website,-10,20,3.367619047619049,0.0005823244562129443,9231bbe4fd7833e9,1
50.0,M,Village,No Membership,2025-03-19,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,11.0,0.0,14695.25,10.0,589.07,Yes,No,No,Not Applicable,Too many ads,-10,4,0.0,0.0006804919957129005,b39cddf351bb867e,1
41.0,F,Village,No Membership,2025-03-19,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,4.0,761.87,24718.45,25.0,291.7708048125452,Yes,No,No,Not Applicable,Poor Website,-10,7,30.474800000000002,0.0010113902773029862,9a08e082fde78b47,1
40.0,M,Town,No Membership,2025-03-19,Yes,Without Offers,Both,Mobile_Data,-999.0000000000001,269.32,13912.49,19.0,279.1924073199464,Yes,No,Yes,Unsolved,Poor Customer Service,-10,14,14.174736842105263,0.0013656793284307842,9adc7270d26d365a,1
34.0,F,City,Premium Membership,2025-03-19,Yes,Without Offers,Desktop,Fiber_Optic,5.0,151.09,23037.37,10.0,0.0,Yes,No,No,Not Applicable,Reasonable Price,-10,18,15.109,0.0004340773274032583,8fea8b45fa726576,0
55.0,F,Town,Basic Membership,2025-03-19,No,Credit/Debit Card Offers,Smartphone,Fiber_Optic,18.0,196.3,26751.82,25.0,366.89331068748817,No,Yes,Yes,Solved,Poor Product Quality,-10,3,7.852,0.000934515857238872,af1c442f928699c9,1
13.0,F,City,No Membership,2025-03-19,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,11.0,0.0,27754.12,29.0,608.33,Yes,No,No,Not Applicable,No reason specified,-10,11,0.0,0.001044889911840116,9d13f4513fab033a,1
17.0,M,Town,Premium Membership,2025-03-19,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,6.0,458.81,17239.49,10.0,784.12,Yes,Yes,Yes,Solved in Follow-up,No reason specified,-10,13,45.881,0.0005800635633652735,a862e9ae0316b5e8,0
25.0,F,Town,Premium Membership,2025-03-19,No,Gift Vouchers/Coupons,Both,Fiber_Optic,6.0,153.06,35534.29,27.0,759.34,Yes,No,No,Not Applicable,Too many ads,-10,14,5.668888888888889,0.0007598294492446591,934a905ad502bae2,0
31.0,M,Village,Gold Membership,2025-03-19,Yes,Gift Vouchers/Coupons,Desktop,Wi-Fi,20.999999999999993,356.86,39779.22,24.0,1219.22076457285,Yes,No,No,Not Applicable,Poor Product Quality,-10,4,14.869166666666667,0.0006033300803786499,870651d2f690ee78,0
52.0,F,Village,Premium Membership,2025-03-19,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,14.0,37.06,80290.49,15.0,716.85,Yes,No,Yes,Solved,User Friendly Website,-10,19,2.470666666666667,0.0001868216273185031,b48d76156941ee14,0
34.0,M,City,No Membership,2025-03-19,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,11.0,1166.370134799898,16694.22,12.0,618.05,No,Yes,No,Not Applicable,No reason specified,-10,22,97.19751123332485,0.0007188116605627576,b210dcea4b9acb36,1
42.0,M,Town,Basic Membership,2025-03-19,Yes,Without Offers,Desktop,Mobile_Data,12.0,168.36,32990.91,26.0,642.16,No,Yes,No,Not Applicable,Poor Product Quality,-10,0,6.475384615384616,0.0007880958724691134,94efaa481e33bff2,1
43.0,F,City,Gold Membership,2025-03-19,No,Without Offers,Smartphone,Fiber_Optic,13.0,57.27000000000001,33871.36,5.0,752.2,No,Yes,No,Not Applicable,Poor Website,-10,21,11.454000000000002,0.00014761733806968483,a47a27ec60e5847d,0
62.0,F,City,Premium Membership,2025-03-19,No,Without Offers,Desktop,Wi-Fi,10.0,435.02,17719.1,16.0,777.11,Yes,No,Yes,Unsolved,Poor Product Quality,-10,11,27.18875,0.0009029803996816995,a1993bd1fca37a31,0
49.0,M,Town,Premium Membership,2025-03-19,No,Credit/Debit Card Offers,Desktop,Mobile_Data,9.0,0.0,7668.670000000002,26.0,713.82,Yes,No,Yes,Solved,Poor Product Quality,-10,14,0.0,0.003390418416752839,911dc48a3ef5e560,0
55.0,F,City,Basic Membership,2025-03-19,No,Without Offers,Desktop,Mobile_Data,5.0,47.139999999999986,20289.36,9.0,513.3,No,Yes,Yes,No Information Available,Too many ads,-10,13,5.237777777777776,0.00044358225197837684,b44565917f154414,1
34.0,F,City,No Membership,2025-03-19,No,Credit/Debit Card Offers,Desktop,Wi-Fi,12.0,1224.2568366878802,14493.439999999999,5.0,591.59,Yes,No,Yes,No Information Available,Too many ads,-10,13,244.85136733757605,0.00034498366157378787,ba135997b450b36c,1
25.0,F,City,Gold Membership,2025-03-19,No,Without Offers,Smartphone,Wi-Fi,17.0,67.19,92297.2,9.0,0.0,Yes,No,Yes,Solved in Follow-up,Quality Customer Care,-10,3,7.4655555555555555,9.751108375985404e-05,b83a204efa1e3745,0
16.0,F,Town,Platinum Membership,2025-03-19,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,9.0,362.39,21331.46,16.0,773.88,Yes,No,No,Not Applicable,Poor Product Quality,-10,14,22.649375,0.0007500658651587843,9f3b10ec4f07a3ef,0
15.0,F,City,Platinum Membership,2025-03-19,No,Credit/Debit Card Offers,Both,Wi-Fi,9.0,227.56,82682.06,18.0,799.2,No,Yes,No,Not Applicable,Reasonable Price,-10,9,12.642222222222223,0.00021770139737689167,b95109cc14a292a5,0
18.0,F,City,Silver Membership,2025-03-19,No,Credit/Debit Card Offers,Desktop,Wi-Fi,10.0,225.92,5958.009999999998,10.0,635.45,Yes,No,Yes,No Information Available,Too many ads,-10,9,22.592,0.0016784127586224264,8dd2eb49c6aa06b9,1
29.0,M,Town,No Membership,2025-03-19,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,14.0,484.65,37360.65,22.0,0.0,Yes,No,Yes,Solved,Too many ads,-10,22,22.029545454545453,0.0005888548512940755,85ffbecddcf63f8a,1
64.0,F,Town,Basic Membership,2025-03-19,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,16.0,66.47,47081.81,10.0,613.48,No,Yes,No,Not Applicable,Poor Website,-10,16,6.647,0.00021239625239556425,bbf0aa34ffd0a0bc,0
37.0,M,Town,Platinum Membership,2025-03-19,No,Credit/Debit Card Offers,Desktop,Wi-Fi,13.0,392.26,20367.95,0.0,818.54,No,Yes,No,Not Applicable,Products always in Stock,-10,8,0.0,0.0,ab20c425649ab631,0
42.0,M,Village,Gold Membership,2025-03-19,No,Credit/Debit Card Offers,Desktop,Wi-Fi,10.0,70.07999999999998,875.0400000000009,0.0,1241.646185446132,Yes,No,No,Not Applicable,Too many ads,-10,1,0.0,0.0,a3ae3eb2cc71997f,0
46.0,F,City,No Membership,2025-03-19,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,9.0,115.13,12118.36,16.0,0.0,No,Yes,No,Not Applicable,Poor Website,-10,14,7.195625,0.0013203106691004392,8c100294a8ce9390,1
59.0,M,Town,No Membership,2025-03-19,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,8.0,621.5,45728.73,23.0,638.62,Yes,Yes,No,Not Applicable,Poor Website,-10,15,27.02173913043478,0.0005029660784369039,9e3ce6981f3439b7,1
21.0,F,City,Premium Membership,2025-03-19,No,Without Offers,Desktop,Wi-Fi,20.999999999999993,31.909999999999997,86237.9,4.0,706.29,Yes,No,No,Not Applicable,Reasonable Price,-10,18,7.977499999999999,4.638331870326156e-05,87146044bbb14d50,0
18.0,M,City,No Membership,2025-03-19,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,13.0,34.420000000000016,48879.99,0.0,667.71,Yes,No,Yes,Solved,Poor Product Quality,-10,8,0.0,0.0,b9bf8b6ad85cda04,1
42.0,M,City,Gold Membership,2025-03-19,No,Credit/Debit Card Offers,Both,Wi-Fi,9.0,308.6,43145.0,6.0,0.0,Yes,No,Yes,Unsolved,Poor Product Quality,-10,16,51.43333333333334,0.00013906594043342217,90ee3174d1f7616b,0
50.0,M,Village,Gold Membership,2025-03-19,Yes,Without Offers,Smartphone,Wi-Fi,3.0,680.99,44517.41,0.0,774.66,No,Yes,No,Not Applicable,Poor Product Quality,-10,9,0.0,0.0,bd148d37650dc7c1,0
38.0,F,City,Basic Membership,2025-03-19,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,12.0,119.6,26907.9,18.0,537.33,No,Yes,No,Not Applicable,No reason specified,-10,2,6.644444444444444,0.0006689485244110465,9da9a4f8e058b218,1
28.0,M,Town,Platinum Membership,2025-03-19,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,18.0,318.36,35491.69,15.0,792.61,No,Yes,Yes,Unsolved,Poor Product Quality,-10,10,21.224,0.0004226341433727162,9687b15b6fb8fa86,0
13.0,F,Town,Platinum Membership,2025-03-19,Yes,Gift Vouchers/Coupons,Both,Wi-Fi,12.0,1237.97,20066.7,18.0,766.32,Yes,Yes,Yes,Unsolved,User Friendly Website,-10,20,68.7761111111111,0.0008970084767301051,85629cedd91ddb8e,0
44.0,M,Village,Basic Membership,2025-03-19,No,Credit/Debit Card Offers,Desktop,Mobile_Data,12.0,1131.71,33827.61,24.0,662.52,Yes,No,No,Not Applicable,Too many ads,-10,0,47.154583333333335,0.000709479623301794,9264e77d94bf1689,1
41.0,F,Town,Premium Membership,2025-03-19,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,15.0,32.97,22223.29,14.0,778.09,No,Yes,Yes,Solved,Poor Website,-10,9,2.355,0.0006299697299544756,aed2c4e4014b509f,0
37.0,M,Town,Gold Membership,2025-03-19,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,4.0,464.12,26810.05,28.0,714.24,Yes,Yes,Yes,Solved in Follow-up,No reason specified,-10,0,16.575714285714287,0.0010443844752247757,860de5657c4ace8a,0
37.0,M,Town,Basic Membership,2025-03-19,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,9.0,30.930000000000007,48446.52,0.0,507.05,No,Yes,No,Not Applicable,Poor Product Quality,-10,23,0.0,0.0,819f28e29d16b72e,1
41.0,M,Town,Platinum Membership,2025-03-19,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,7.0,993.6925918948755,8346.05,21.0,737.04,No,Yes,No,Not Applicable,No reason specified,-10,13,47.31869485213693,0.0025161603393221944,8d24891011b4904b,0
21.0,M,Village,Platinum Membership,2025-03-19,No,Credit/Debit Card Offers,Desktop,Wi-Fi,13.0,226.92,64035.91,1.9999999999999982,750.58,Yes,Yes,No,Not Applicable,Products always in Stock,-10,7,113.4600000000001,3.1232475653113984e-05,bc1f3eb82d3ad51d,0
63.0,F,Town,Basic Membership,2025-03-19,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,19.000000000000007,235.23,7794.649999999998,8.0,665.69,No,Yes,Yes,Unsolved,Poor Website,-10,9,29.40375,0.0010263449930400983,855a203dbef38dd5,1
50.0,F,City,Basic Membership,2025-03-19,No,Credit/Debit Card Offers,Desktop,Mobile_Data,20.000000000000007,193.04,8706.780000000002,25.0,0.0,No,Yes,No,Not Applicable,Poor Website,-10,21,7.7216,0.0028713255646748846,a86b6b05bfcb959a,1
32.0,F,City,Gold Membership,2025-03-19,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,14.0,114.28,18497.43,18.0,669.15,No,Yes,Yes,Solved,Poor Website,-10,11,6.348888888888889,0.0009731081561060104,ab1d744e6ebb34e4,1
27.0,F,Town,Basic Membership,2025-03-19,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,11.0,78.79000000000002,43316.53,5.0,664.15,Yes,No,Yes,Solved in Follow-up,Too many ads,-10,13,15.758000000000004,0.00011542937534470098,8bf5383a0df8e4fa,1
62.0,M,Town,Basic Membership,2025-03-19,Yes,Credit/Debit Card Offers,Desktop,Mobile_Data,16.0,96.24999999999997,33665.96,0.0,637.55,Yes,No,No,Not Applicable,Poor Product Quality,-10,0,0.0,0.0,996272a2ff23418c,1
30.0,F,Town,Gold Membership,2025-03-19,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,6.0,322.26,46028.23,4.0,742.39,Yes,No,No,Not Applicable,Quality Customer Care,-10,18,80.565,8.690318962949477e-05,a3c662eb091db997,0
25.0,F,City,Premium Membership,2025-03-19,No,Without Offers,Both,Wi-Fi,18.0,237.52,46512.4,29.0,1551.8548539631631,Yes,Yes,No,Not Applicable,Poor Website,-10,17,8.190344827586207,0.0006234896500718087,adbbcb39ffdf31cb,0
33.0,F,City,Gold Membership,2025-03-19,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,16.0,53.19,27439.57,17.0,1383.2317729837605,No,Yes,Yes,Solved,Products always in Stock,-10,5,3.128823529411765,0.0006195432362824928,bdd0c1f93000130c,0
58.0,F,City,Premium Membership,2025-03-19,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,17.0,549.69,27295.39,6.0,792.34,Yes,Yes,No,Not Applicable,No reason specified,-10,22,91.61500000000001,0.00021981733911843722,80b7682ac048870f,0
41.0,M,Town,Silver Membership,2025-03-19,No,Gift Vouchers/Coupons,Both,Mobile_Data,-999.0000000000001,344.84,16101.9,10.0,420.1437114303997,Yes,Yes,Yes,No Information Available,Quality Customer Care,-10,19,34.483999999999995,0.0006210447214303902,9be7b2ef57ae5048,0
59.0,F,Town,Basic Membership,2025-03-19,Yes,Without Offers,Smartphone,Wi-Fi,17.0,125.35,22267.01,17.0,1136.9194293465453,No,Yes,No,Not Applicable,Poor Customer Service,-10,7,7.373529411764705,0.0007634612819592753,b684fb815d4f60b2,1
34.0,M,Town,Gold Membership,2025-03-19,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,13.0,218.5,25107.5,18.0,780.75,Yes,No,Yes,Solved,Poor Website,-10,23,12.13888888888889,0.0007169172558000597,8baba4c13680df0b,0
57.0,M,Village,Premium Membership,2025-03-19,Yes,Gift Vouchers/Coupons,Both,Fiber_Optic,6.0,548.63,35947.56,16.0,176.32870135426435,Yes,No,No,Not Applicable,Too many ads,-10,11,34.289375,0.0004450927962843654,be9ea44dd258d014,0
31.0,F,City,Gold Membership,2025-03-19,Yes,Credit/Debit Card Offers,Smartphone,Mobile_Data,6.0,453.54,75299.67,12.0,758.21,No,Yes,No,Not Applicable,Products always in Stock,-10,11,37.795,0.00015936324820547021,9f7de342c57c7718,0
17.0,M,City,Gold Membership,2025-03-19,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,8.0,33.71000000000001,28777.62,20.0,794.89,No,Yes,Yes,Solved,Poor Product Quality,-10,16,1.6855000000000004,0.0006949845053204539,8ff8b88c95628725,0
11.0,M,Town,No Membership,2025-03-19,Yes,Credit/Debit Card Offers,Both,Mobile_Data,19.000000000000007,236.24,35859.54,0.0,630.53,Yes,No,Yes,No Information Available,Poor Product Quality,-10,12,0.0,0.0,9368ff31de8ba559,1
23.0,F,Town,Platinum Membership,2025-03-19,No,Without Offers,Desktop,Mobile_Data,11.0,125.74000000000001,34833.71,12.0,0.0,No,Yes,No,Not Applicable,No reason specified,-10,0,10.478333333333333,0.0003444938825063423,b66719c5fe8a7d9a,0
30.0,M,City,Gold Membership,2025-03-19,No,Without Offers,Smartphone,Wi-Fi,12.0,343.16,10705.07,19.0,736.5,Yes,No,Yes,Unsolved,Poor Customer Service,-10,18,18.06105263157895,0.0017748599495379293,a6fbc9d4e26b34db,0
26.0,F,Town,Basic Membership,2025-03-19,No,Without Offers,Both,Wi-Fi,20.000000000000007,1250.6023983592331,34160.77,26.0,680.6,No,Yes,Yes,Solved in Follow-up,Too many ads,-10,18,48.10009224458589,0.0007611069656802233,a3e398da6497971b,1
53.0,M,City,Basic Membership,2025-03-19,No,Without Offers,Desktop,Mobile_Data,10.0,94.13999999999999,7154.02,18.0,0.0,Yes,No,No,Not Applicable,No reason specified,-10,15,5.2299999999999995,0.0025160678891029097,96273d4778464f03,1
19.0,M,Village,Premium Membership,2025-03-19,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,17.0,148.79,14322.1,5.0,768.61,No,Yes,Yes,Solved,Poor Product Quality,-10,2,29.758,0.00034911081475481946,98fcd87e5cc00d06,0
30.0,F,City,Basic Membership,2025-03-19,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,12.0,84.18999999999997,4092.970000000001,8.0,565.07,Yes,No,Yes,Solved,Too many ads,-10,15,10.523749999999996,0.001954570886178007,a541330eb0af9ab8,1
23.0,F,Town,No Membership,2025-03-19,No,Without Offers,Smartphone,Fiber_Optic,14.0,31.829999999999956,12059.600000000002,21.0,622.2,Yes,No,Yes,No Information Available,Poor Customer Service,-10,11,1.5157142857142836,0.0017413512885999533,88f9c70dfc0a94e1,1
24.0,M,Town,Silver Membership,2025-03-19,Yes,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,14.0,34.0,38288.42,17.0,780.11,No,Yes,No,Not Applicable,Poor Website,-10,11,2.0,0.0004439984726452541,8ed40d6a1f11ac8b,0
38.0,F,Town,Silver Membership,2025-03-19,Yes,Credit/Debit Card Offers,Desktop,Wi-Fi,15.0,272.31,35418.71,20.0,611.9,No,Yes,No,Not Applicable,Poor Customer Service,-10,8,13.6155,0.0005646733040249066,b2d5f7d7d0bfb7f2,1
34.0,F,City,Gold Membership,2025-03-19,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,14.0,211.58,5625.459999999999,19.0,800.07,Yes,No,No,Not Applicable,Reasonable Price,-10,13,11.135789473684211,0.0033775015732046805,b79fdd44bb508ff9,0
62.0,F,City,Gold Membership,2025-03-19,No,Credit/Debit Card Offers,Desktop,Fiber_Optic,2.0,178.99,12916.79,10.0,0.0,Yes,No,No,Not Applicable,Poor Product Quality,-10,2,17.899,0.0007741861561579927,87e975d0d859aa77,0
45.0,F,City,Gold Membership,2025-03-19,No,Without Offers,Smartphone,Mobile_Data,15.0,84.16,25760.94,12.0,709.57,No,Yes,No,Not Applicable,Poor Product Quality,-10,23,7.013333333333333,0.00046582151117156444,a6e19230770441a5,0
32.0,F,City,Basic Membership,2025-03-19,No,Without Offers,Smartphone,Mobile_Data,19.000000000000007,78.25,26486.27,16.0,689.84,Yes,No,Yes,Unsolved,Poor Website,-10,2,4.890625,0.0006040865701361498,9ef46c42e58bf920,1
13.0,M,Village,Basic Membership,2025-03-19,No,Without Offers,Desktop,Mobile_Data,14.0,350.12,11359.310000000001,15.0,303.8545905145903,Yes,No,Yes,Solved in Follow-up,Poor Product Quality,-10,8,23.341333333333335,0.0013205027418038593,9249e2500af80dad,1
25.0,M,Town,Basic Membership,2025-03-19,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,22.0,72.69,49358.2,20.0,702.6,No,Yes,No,Not Applicable,Too many ads,-10,13,3.6345,0.000405201162116933,bf250258d7741b12,1
47.0,M,City,Gold Membership,2025-03-19,No,Credit/Debit Card Offers,Smartphone,Wi-Fi,5.0,181.43,23160.4,19.0,847.33,No,Yes,No,Not Applicable,Quality Customer Care,-10,14,9.548947368421054,0.0008203657967910744,a81d5f1ed83b0c08,0
32.0,F,Town,Premium Membership,2025-03-19,No,Without Offers,Desktop,Mobile_Data,20.000000000000007,102.30999999999997,38971.06,20.0,791.03,No,Yes,No,Not Applicable,Poor Customer Service,-10,17,5.115499999999999,0.0005132013345287503,85264d15d7322c7e,0
33.0,F,City,Premium Membership,2025-03-19,No,Without Offers,Smartphone,Fiber_Optic,13.0,108.30999999999997,36953.6,0.0,0.0,Yes,No,Yes,Solved,Quality Customer Care,-10,20,0.0,0.0,8feab35d754e4622,0
14.0,F,Town,Silver Membership,2025-03-19,No,Gift Vouchers/Coupons,Smartphone,Wi-Fi,20.000000000000007,488.19999999999993,36191.99,13.0,731.55,Yes,No,Yes,Solved in Follow-up,Poor Product Quality,-10,19,37.55384615384615,0.00035919550154606036,a22916750e9da87f,0
37.0,M,City,Gold Membership,2025-03-19,Yes,Credit/Debit Card Offers,Smartphone,Fiber_Optic,15.0,134.41,42895.04,6.0,706.44,No,Yes,No,Not Applicable,Too many ads,-10,11,22.401666666666667,0.00013987631203980693,9f7d81741bb4c8af,0
61.0,M,Town,Basic Membership,2025-03-19,Yes,Gift Vouchers/Coupons,Desktop,Mobile_Data,9.0,81.08000000000001,10585.2,12.0,773.8556117153984,No,Yes,No,Not Applicable,Poor Website,-10,4,6.756666666666668,0.0011336583153837433,9e91bd85daec836a,1
33.0,M,Town,No Membership,2025-03-20,Yes,Without Offers,Desktop,Mobile_Data,22.0,70.26999999999995,43871.64,0.0,625.14,Yes,No,No,Not Applicable,No reason specified,-10,19,0.0,0.0,8e0958fe745b2c44,1
31.0,M,City,Platinum Membership,2025-03-20,No,Credit/Debit Card Offers,Desktop,Mobile_Data,17.0,149.21,37318.83,17.0,728.13,Yes,No,No,Not Applicable,No reason specified,-10,6,8.777058823529412,0.000455534109724233,84900bc08f19698a,0
10.0,F,Town,Basic Membership,2025-03-20,No,Without Offers,Desktop,Fiber_Optic,18.0,1049.8507395214513,6736.52,16.0,547.88,Yes,No,Yes,No Information Available,Too many ads,-10,22,65.6156712200907,0.0023751135601170928,a43fff8a7fa9ca27,1
17.0,M,City,No Membership,2025-03-20,Yes,Without Offers,Both,Wi-Fi,10.0,548.63,32885.16,0.0,518.82,No,Yes,Yes,Solved in Follow-up,No reason specified,-10,20,0.0,0.0,9b71a62d042943f5,1
47.0,F,Town,No Membership,2025-03-20,Yes,Credit/Debit Card Offers,Smartphone,Wi-Fi,1.0,54.03999999999999,16401.06,29.0,651.69,Yes,No,No,Not Applicable,No reason specified,-10,8,1.8634482758620687,0.0017681783982254804,8f8f113e072596df,1
19.0,F,City,Gold Membership,2025-03-20,No,Credit/Debit Card Offers,Desktop,Wi-Fi,-999.0000000000001,162.13,16946.39,16.0,763.04,Yes,No,No,Not Applicable,Too many ads,-10,19,10.133125,0.0009441538876421468,84fa02ce92b1ac68,0
12.0,M,Town,Gold Membership,2025-03-20,No,Gift Vouchers/Coupons,Smartphone,Mobile_Data,20.000000000000007,117.07999999999998,10740.399999999998,18.0,738.71,No,Yes,Yes,Solved in Follow-up,Quality Customer Care,-10,2,6.504444444444443,0.001675915235931623,860ff70ef7a57e95,0
16.0,F,Town,Basic Membership,2025-03-20,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,20.000000000000007,447.19,47292.02,12.0,634.3,Yes,Yes,Yes,Solved,No reason specified,-10,5,37.26583333333333,0.0002537425975883458,825fcb6c1aa53148,1
54.0,F,City,Premium Membership,2025-03-20,Yes,Without Offers,Desktop,Wi-Fi,23.0,59.079999999999956,36440.91,15.0,1638.2755796701956,Yes,No,No,Not Applicable,Poor Customer Service,-10,11,3.9386666666666637,0.0004116252859766674,8dc6165932b150f3,0
58.0,M,Town,Basic Membership,2025-03-20,Yes,Credit/Debit Card Offers,Desktop,Fiber_Optic,17.0,287.92,12390.2,6.0,238.99234498083848,No,Yes,No,Not Applicable,Poor Product Quality,-10,0,47.98666666666667,0.0004842536843634485,b89230274f0e5158,1
40.0,M,Town,Silver Membership,2025-03-20,No,Gift Vouchers/Coupons,Both,Fiber_Optic,22.0,331.93,16426.62,25.0,657.1,No,Yes,Yes,Solved in Follow-up,Poor Website,-10,11,13.2772,0.0015219199080516868,b45a6dcf57d30c37,1
54.0,M,City,No Membership,2025-03-20,Yes,Credit/Debit Card Offers,Both,Mobile_Data,2.0,841.8899999999999,10521.119999999999,28.0,649.41,Yes,Yes,No,Not Applicable,Poor Customer Service,-10,8,30.067499999999995,0.0026613136244050067,98be113ec415d73a,1
33.0,F,Town,Platinum Membership,2025-03-20,No,Without Offers,Desktop,Wi-Fi,14.0,320.28,14155.74,8.0,734.79,No,Yes,Yes,No Information Available,Too many ads,-10,2,40.035,0.0005651417728779986,9fe84739dbf6331a,0
38.0,F,City,Gold Membership,2025-03-20,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,6.0,317.23,43573.92,23.0,696.55,No,Yes,No,Not Applicable,Too many ads,-10,21,13.792608695652175,0.0005278386704707771,b44c5c145c3d92c4,1
10.0,M,Town,Silver Membership,2025-03-20,No,Gift Vouchers/Coupons,Desktop,Mobile_Data,22.0,90.82999999999998,30788.28,12.0,701.66,Yes,No,No,Not Applicable,Too many ads,-10,11,7.569166666666665,0.00038975870038858944,9479925a731179c4,0
24.0,M,City,Basic Membership,2025-03-20,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,6.0,94.95999999999998,49421.49,16.0,602.05,Yes,No,Yes,Unsolved,Poor Customer Service,-10,22,5.934999999999999,0.000323745803697946,866f458708b32504,1
15.0,F,City,Basic Membership,2025-03-20,No,Without Offers,Smartphone,Wi-Fi,13.0,84.68000000000004,45271.04,19.0,979.0343670021756,Yes,No,Yes,Unsolved,No reason specified,-10,11,4.45684210526316,0.0004196943564804343,9f8727817023b1c7,1
36.0,F,City,No Membership,2025-03-20,No,Credit/Debit Card Offers,Smartphone,Mobile_Data,7.0,277.92,3804.619999999999,20.0,696.88,No,Yes,No,Not Applicable,Poor Product Quality,-10,3,13.896,0.0052567667730285825,9e92f8bd97269abe,1
14.0,M,Town,Basic Membership,2025-03-20,No,Credit/Debit Card Offers,Both,Mobile_Data,23.0,442.29,30286.43,15.0,258.84272862852583,Yes,No,No,Not Applicable,Poor Customer Service,-10,6,29.486,0.0004952713145788395,b732260d020bbba2,1
33.0,F,City,Basic Membership,2025-03-20,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,7.0,65.86000000000001,19861.78,19.0,616.03,Yes,No,No,Not Applicable,Too many ads,-10,18,3.466315789473685,0.0009566111395856767,a9b9daac9f285e4a,0
21.0,M,City,Basic Membership,2025-03-20,No,Credit/Debit Card Offers,Desktop,Mobile_Data,-999.0000000000001,150.15,33458.69,23.0,620.8,No,Yes,Yes,Unsolved,Poor Website,-10,21,6.528260869565218,0.0006874148390149166,9af98fe2d1f4ba6d,1
19.0,M,Town,No Membership,2025-03-20,Yes,Gift Vouchers/Coupons,Smartphone,Wi-Fi,15.0,34.24000000000004,48579.62,24.0,618.95,No,Yes,No,Not Applicable,Too many ads,-10,19,1.4266666666666683,0.0004940343296221749,938c2500cd9bd3d4,1
47.0,F,Town,Gold Membership,2025-03-20,No,Gift Vouchers/Coupons,Desktop,Wi-Fi,18.0,229.4,19897.48,5.0,682.45,Yes,Yes,No,Not Applicable,Too many ads,-10,21,45.88,0.00025128810281502983,af1180b16504bd6f,1
59.0,F,Village,No Membership,2025-03-20,No,Without Offers,Smartphone,Wi-Fi,23.0,235.33,33722.4,28.0,719.65,No,Yes,No,Not Applicable,Too many ads,-10,2,8.404642857142857,0.0008303086375821413,a042fdec77aad619,1
63.0,M,City,No Membership,2025-03-20,No,Gift Vouchers/Coupons,Smartphone,Fiber_Optic,15.0,96.97,5248.779999999999,22.0,1018.4485571695648,No,Yes,No,Not Applicable,Too many ads,-10,23,4.407727272727272,0.0041914502036663765,88ae504b8e8ce74e,1
18.0,M,City,Platinum Membership,2025-03-20,No,Gift Vouchers/Coupons,Desktop,Fiber_Optic,19.000000000000007,711.72,4775.619999999999,6.0,779.62,No,Yes,Yes,Solved in Follow-up,Reasonable Price,-10,5,118.62,0.0012563813703770402,88c73478b18a61d6,0
20.0,M,Town,Gold Membership,2025-03-20,Yes,Gift Vouchers/Coupons,Desktop,Fiber_Optic,6.0,988.0699999999999,6256.920000000002,8.0,710.97,No,Yes,No,Not Applicable,Poor Customer Service,-10,17,123.50874999999999,0.0012785843514061227,b83a89e781962dbf,0
